2024-05-17 23:45:29, AirTemperature: 0.0C, AirHumidity: 0.0%, WaterTemperature: 0.0C, WaterDO: 0.0mg/L 
2024-05-21 03:15:35, AirTemperature: 29.1C, AirHumidity: 56.4%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 03:16:35, AirTemperature: 29.0C, AirHumidity: 56.4%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 03:17:35, AirTemperature: 29.0C, AirHumidity: 56.4%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 03:18:35, AirTemperature: 29.1C, AirHumidity: 56.4%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 03:19:35, AirTemperature: 29.1C, AirHumidity: 56.4%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 03:20:35, AirTemperature: 29.1C, AirHumidity: 56.4%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 03:21:35, AirTemperature: 29.1C, AirHumidity: 56.4%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 03:22:35, AirTemperature: 29.1C, AirHumidity: 56.4%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 03:23:35, AirTemperature: 29.0C, AirHumidity: 56.3%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 03:24:35, AirTemperature: 29.0C, AirHumidity: 56.4%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 03:25:35, AirTemperature: 29.1C, AirHumidity: 56.4%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 03:26:35, AirTemperature: 29.1C, AirHumidity: 56.3%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 03:27:35, AirTemperature: 29.1C, AirHumidity: 56.3%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-21 03:28:35, AirTemperature: 29.0C, AirHumidity: 56.3%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 03:29:35, AirTemperature: 29.0C, AirHumidity: 56.4%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 03:30:35, AirTemperature: 29.0C, AirHumidity: 56.3%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 03:31:35, AirTemperature: 29.0C, AirHumidity: 56.3%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 03:32:35, AirTemperature: 29.1C, AirHumidity: 56.3%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 03:33:35, AirTemperature: 29.0C, AirHumidity: 56.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 03:34:35, AirTemperature: 29.0C, AirHumidity: 56.2%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-21 03:35:35, AirTemperature: 29.0C, AirHumidity: 56.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 03:36:35, AirTemperature: 29.0C, AirHumidity: 56.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 03:37:35, AirTemperature: 29.0C, AirHumidity: 56.3%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 03:38:35, AirTemperature: 29.0C, AirHumidity: 56.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 03:39:35, AirTemperature: 29.0C, AirHumidity: 56.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 03:40:35, AirTemperature: 29.0C, AirHumidity: 56.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 03:41:35, AirTemperature: 29.0C, AirHumidity: 56.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 03:42:35, AirTemperature: 29.0C, AirHumidity: 56.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 03:43:35, AirTemperature: 29.0C, AirHumidity: 56.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 03:44:35, AirTemperature: 29.0C, AirHumidity: 56.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 03:45:35, AirTemperature: 29.0C, AirHumidity: 56.2%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-21 03:46:35, AirTemperature: 29.0C, AirHumidity: 56.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 03:47:35, AirTemperature: 29.0C, AirHumidity: 56.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 03:48:35, AirTemperature: 29.0C, AirHumidity: 56.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 03:49:35, AirTemperature: 29.0C, AirHumidity: 56.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 03:50:35, AirTemperature: 29.0C, AirHumidity: 56.3%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 03:51:35, AirTemperature: 28.9C, AirHumidity: 56.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 03:52:35, AirTemperature: 29.0C, AirHumidity: 56.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 03:53:35, AirTemperature: 28.9C, AirHumidity: 56.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 03:54:35, AirTemperature: 29.0C, AirHumidity: 56.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 03:55:35, AirTemperature: 29.0C, AirHumidity: 56.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 03:56:35, AirTemperature: 28.9C, AirHumidity: 56.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 03:57:35, AirTemperature: 28.9C, AirHumidity: 56.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 03:58:35, AirTemperature: 28.9C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 03:59:35, AirTemperature: 28.9C, AirHumidity: 56.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 04:00:35, AirTemperature: 28.9C, AirHumidity: 56.2%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-21 04:01:35, AirTemperature: 28.9C, AirHumidity: 56.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 04:02:35, AirTemperature: 28.9C, AirHumidity: 56.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 04:03:35, AirTemperature: 28.9C, AirHumidity: 56.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 04:04:35, AirTemperature: 28.9C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 04:05:35, AirTemperature: 28.9C, AirHumidity: 56.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 04:06:35, AirTemperature: 28.9C, AirHumidity: 56.2%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-21 04:07:35, AirTemperature: 28.9C, AirHumidity: 56.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 04:08:35, AirTemperature: 28.9C, AirHumidity: 56.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 04:09:35, AirTemperature: 28.9C, AirHumidity: 56.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 04:10:35, AirTemperature: 28.9C, AirHumidity: 56.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 04:11:35, AirTemperature: 28.9C, AirHumidity: 56.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 04:12:35, AirTemperature: 28.9C, AirHumidity: 56.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 04:13:35, AirTemperature: 28.9C, AirHumidity: 56.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 04:14:35, AirTemperature: 28.9C, AirHumidity: 56.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 04:15:35, AirTemperature: 28.9C, AirHumidity: 56.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 04:16:35, AirTemperature: 28.9C, AirHumidity: 56.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 04:17:35, AirTemperature: 28.9C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 04:18:35, AirTemperature: 28.9C, AirHumidity: 56.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 04:19:35, AirTemperature: 28.9C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 04:20:35, AirTemperature: 28.9C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 04:21:35, AirTemperature: 28.9C, AirHumidity: 56.2%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-21 04:22:35, AirTemperature: 28.9C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-21 04:23:35, AirTemperature: 28.9C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 04:24:35, AirTemperature: 28.9C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 04:25:35, AirTemperature: 28.9C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 04:26:35, AirTemperature: 28.9C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 04:27:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 04:28:35, AirTemperature: 28.9C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-21 04:29:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 04:30:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-21 04:31:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-21 04:32:35, AirTemperature: 28.9C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 04:33:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 04:34:35, AirTemperature: 28.8C, AirHumidity: 56.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 04:35:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-21 04:36:35, AirTemperature: 28.9C, AirHumidity: 56.2%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-21 04:37:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 04:38:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 04:39:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 04:40:35, AirTemperature: 28.8C, AirHumidity: 56.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 04:41:35, AirTemperature: 28.9C, AirHumidity: 56.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 04:42:35, AirTemperature: 28.8C, AirHumidity: 56.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 04:43:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 04:44:35, AirTemperature: 28.9C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 04:45:35, AirTemperature: 28.9C, AirHumidity: 56.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 04:46:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 04:47:35, AirTemperature: 28.9C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 04:48:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 04:49:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 04:50:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 04:51:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-21 04:52:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 04:53:35, AirTemperature: 28.9C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 04:54:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 04:55:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 04:56:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 04:57:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 04:58:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 04:59:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-21 05:00:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 05:01:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 05:02:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 05:03:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 05:04:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 05:05:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 05:06:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-21 05:07:35, AirTemperature: 28.8C, AirHumidity: 56.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 05:08:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 05:09:35, AirTemperature: 28.8C, AirHumidity: 56.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 05:10:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 05:11:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 05:12:35, AirTemperature: 28.8C, AirHumidity: 56.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 05:13:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-21 05:14:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 05:15:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 05:16:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 05:17:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 05:18:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 05:19:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 05:20:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-21 05:21:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 05:22:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 05:23:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 05:24:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 05:25:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 05:26:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 05:27:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 05:28:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 05:29:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-21 05:30:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 05:31:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 05:32:35, AirTemperature: 28.8C, AirHumidity: 56.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 05:33:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 05:34:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 05:35:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 05:36:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 05:37:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 05:38:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 05:39:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 05:40:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 05:41:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 05:42:35, AirTemperature: 28.8C, AirHumidity: 56.0%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 05:43:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 05:44:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-21 05:45:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 05:46:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 05:47:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 05:48:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 05:49:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 05:50:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 05:51:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 05:52:35, AirTemperature: 28.7C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 05:53:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 05:54:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 05:55:35, AirTemperature: 28.7C, AirHumidity: 56.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 05:56:35, AirTemperature: 28.7C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 05:57:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-21 05:58:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 05:59:35, AirTemperature: 28.7C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 06:00:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 06:01:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 06:02:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 06:03:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 06:04:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 06:05:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 06:06:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 06:07:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 06:08:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 06:09:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 06:10:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 06:11:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 06:12:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 06:13:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 06:14:35, AirTemperature: 28.7C, AirHumidity: 56.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 06:15:35, AirTemperature: 28.7C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 06:16:35, AirTemperature: 28.7C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 06:17:35, AirTemperature: 28.7C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 06:18:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 06:19:35, AirTemperature: 28.7C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 06:20:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 06:21:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 06:22:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 06:23:35, AirTemperature: 28.7C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 06:24:35, AirTemperature: 28.7C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 06:25:35, AirTemperature: 28.7C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-21 06:26:35, AirTemperature: 28.7C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 06:27:35, AirTemperature: 28.7C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 06:28:35, AirTemperature: 28.7C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
2024-05-21 06:29:35, AirTemperature: 28.7C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 06:30:35, AirTemperature: 28.7C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 06:31:35, AirTemperature: 28.7C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 06:32:35, AirTemperature: 28.7C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 06:33:35, AirTemperature: 28.7C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 06:34:35, AirTemperature: 28.7C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 06:35:35, AirTemperature: 28.7C, AirHumidity: 56.2%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 06:36:35, AirTemperature: 28.7C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 06:37:35, AirTemperature: 28.7C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 06:38:35, AirTemperature: 28.7C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 06:39:35, AirTemperature: 28.7C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 06:40:35, AirTemperature: 28.7C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.0mg/L 
2024-05-21 06:41:35, AirTemperature: 28.8C, AirHumidity: 56.1%, WaterTemperature: 24C, WaterDO: 0.21mg/L 
